Age_Group,State,Year,Deaths,Population,KFF_opioid_deaths,%_opioid_deaths
35-44,District of Columbia,2012,165,85312,13.0,7.878787878787878
35-44,District of Columbia,2015,151,95949,10.0,6.622516556291391
35-44,District of Columbia,2018,199,105674,27.0,13.5678391959799
35-44,Florida,2009,4925,2460117,345.0,7.00507614213198
35-44,Florida,2010,4494,2431254,369.0,8.210947930574099
35-44,Florida,2011,4329,2404541,338.0,7.807807807807808
35-44,Florida,2012,4275,2403067,280.0,6.549707602339182
35-44,Florida,2013,4207,2401477,279.0,6.63180413596387
35-44,Florida,2014,4331,2421949,315.0,7.27314707919649
35-44,Florida,2015,4555,2448471,442.0,9.703622392974754
35-44,Florida,2016,5177,2464289,716.0,13.830403708711609
35-44,Florida,2017,5197,2517851,840.0,16.163171060227054
35-44,Florida,2018,5357,2568764,840.0,15.680418144483854
35-44,Georgia,2009,2779,1411873,111.0,3.994242533285355
35-44,Georgia,2010,2618,1397540,126.0,4.81283422459893
35-44,Georgia,2011,2548,1383053,132.0,5.180533751962323
35-44,Georgia,2012,2456,1378173,131.0,5.333876221498372
35-44,Georgia,2013,2561,1372415,125.0,4.880905896134323
35-44,Georgia,2014,2576,1369784,157.0,6.09472049689441
35-44,Georgia,2015,2625,1370719,189.0,7.199999999999999
35-44,Georgia,2016,2810,1362970,195.0,6.93950177935943
35-44,Georgia,2017,2748,1367466,232.0,8.442503639010189
35-44,Georgia,2018,2875,1372602,230.0,8.0
35-44,Hawaii,2009,286,176853,11.0,3.8461538461538463
35-44,Hawaii,2011,268,174037,16.0,5.970149253731343
35-44,Hawaii,2015,234,176715,12.0,5.128205128205128
35-44,Hawaii,2016,276,177228,15.0,5.434782608695652
35-44,Hawaii,2018,263,180510,14.0,5.323193916349809
35-44,Idaho,2011,321,191879,18.0,5.607476635514018
35-44,Idaho,2015,371,202632,28.0,7.547169811320755
35-44,Idaho,2016,356,205995,29.0,8.146067415730338
35-44,Idaho,2018,372,220029,22.0,5.913978494623656
35-44,Illinois,2009,2841,1746776,224.0,7.884547694473778
35-44,Illinois,2010,2586,1725890,214.0,8.275328692962104
35-44,Illinois,2011,2643,1703981,199.0,7.529322739311388
35-44,Illinois,2012,2542,1693816,241.0,9.48072383949646
35-44,Illinois,2013,2471,1685410,217.0,8.78186968838527
35-44,Illinois,2014,2518,1679806,282.0,11.19936457505957
35-44,Illinois,2015,2616,1669816,324.0,12.385321100917432
35-44,Illinois,2016,2836,1646756,462.0,16.29055007052186
35-44,Illinois,2017,2803,1639168,485.0,17.302889760970388
35-44,Illinois,2018,2937,1639725,505.0,17.194416070820566
35-44,Indiana,2009,1737,851373,70.0,4.029936672423719
35-44,Indiana,2010,1525,840830,54.0,3.540983606557377
35-44,Indiana,2011,1684,830262,80.0,4.750593824228028
35-44,Indiana,2012,1601,825294,89.0,5.559025608994379
35-44,Indiana,2013,1623,826456,84.0,5.175600739371535
35-44,Indiana,2014,1741,824681,110.0,6.318207926479034
35-44,Indiana,2015,1739,823056,117.0,6.7280046003450265
35-44,Indiana,2016,1858,814899,186.0,10.010764262648008
35-44,Indiana,2017,2025,816778,306.0,15.11111111111111
35-44,Indiana,2018,1955,822202,295.0,15.089514066496163
35-44,Iowa,2009,598,368264,38.0,6.354515050167224
35-44,Iowa,2010,563,364548,39.0,6.927175843694494
35-44,Iowa,2011,571,360215,41.0,7.180385288966725
35-44,Iowa,2012,568,359269,45.0,7.922535211267606
35-44,Iowa,2013,568,361649,47.0,8.274647887323944
35-44,Iowa,2014,515,363219,36.0,6.990291262135923
35-44,Iowa,2015,558,366396,44.0,7.885304659498208
35-44,Iowa,2016,628,367535,39.0,6.210191082802548
35-44,Iowa,2017,606,373088,41.0,6.765676567656766
35-44,Iowa,2018,589,379935,31.0,5.263157894736842
35-44,Kansas,2009,590,349360,44.0,7.457627118644068
35-44,Kansas,2010,571,346673,24.0,4.203152364273205
35-44,Kansas,2011,613,343294,28.0,4.567699836867863
35-44,Kansas,2012,615,343038,42.0,6.829268292682928
35-44,Kansas,2013,578,343815,37.0,6.401384083044983
35-44,Kansas,2014,566,344667,28.0,4.946996466431095
35-44,Kansas,2016,618,347089,32.0,5.177993527508091
35-44,Kansas,2017,667,351767,31.0,4.6476761619190405
35-44,Kansas,2018,675,356322,40.0,5.9259259259259265
35-44,Kentucky,2009,1487,583402,126.0,8.47343644922663
35-44,Kentucky,2010,1418,576662,179.0,12.623413258110014
35-44,Kentucky,2011,1471,570028,201.0,13.664174031271244
35-44,Kentucky,2012,1484,566136,157.0,10.579514824797844
35-44,Kentucky,2013,1393,564798,166.0,11.916726489590811
35-44,Kentucky,2014,1537,561197,182.0,11.841249186727392
35-44,Kentucky,2015,1532,559036,248.0,16.187989556135772
35-44,Kentucky,2016,1761,553030,307.0,17.43327654741624
35-44,Kentucky,2017,1748,550240,353.0,20.194508009153317
35-44,Kentucky,2018,1635,551949,271.0,16.574923547400612
35-44,Louisiana,2009,1505,568146,30.0,1.9933554817275747
35-44,Louisiana,2010,1482,564599,32.0,2.1592442645074224
35-44,Louisiana,2012,1436,559506,34.0,2.3676880222841223
35-44,Louisiana,2013,1481,562555,72.0,4.861580013504389
35-44,Louisiana,2014,1436,565948,61.0,4.247910863509749
35-44,Louisiana,2015,1517,570811,78.0,5.1417270929466055
35-44,Louisiana,2016,1562,574245,92.0,5.8898847631242
35-44,Louisiana,2017,1668,578448,119.0,7.134292565947242
35-44,Louisiana,2018,1651,583526,130.0,7.874015748031496
35-44,Maine,2009,276,176367,27.0,9.782608695652174
35-44,Maine,2014,258,155439,38.0,14.728682170542637
35-44,Maine,2015,281,152750,58.0,20.640569395017792
35-44,Maine,2016,322,150767,84.0,26.08695652173913
35-44,Maine,2017,320,151334,96.0,30.0
35-44,Maine,2018,324,152383,85.0,26.234567901234566
35-44,Maryland,2009,1455,808015,126.0,8.65979381443299
35-44,Maryland,2010,1279,795572,119.0,9.304143862392495
35-44,Maryland,2011,1230,780253,103.0,8.3739837398374
35-44,Maryland,2012,1249,775155,132.0,10.568454763811049
35-44,Maryland,2013,1212,770000,145.0,11.963696369636963
35-44,Maryland,2014,1291,769047,183.0,14.175058094500386
35-44,Maryland,2015,1292,767825,238.0,18.421052631578945
35-44,Maryland,2016,1496,761384,374.0,25.0
35-44,Maryland,2017,1522,769410,417.0,27.398160315374508
35-44,Maryland,2018,1615,773801,448.0,27.739938080495357
35-44,Massachusetts,2009,1324,904913,141.0,10.649546827794563
35-44,Massachusetts,2010,1170,887149,137.0,11.709401709401709
35-44,Massachusetts,2011,1183,865534,155.0,13.102282333051562
35-44,Massachusetts,2012,1176,854097,169.0,14.370748299319727
35-44,Massachusetts,2013,1209,842825,214.0,17.700578990901572
35-44,Massachusetts,2014,1235,837732,270.0,21.86234817813765
35-44,Massachusetts,2015,1326,834093,384.0,28.95927601809955
35-44,Massachusetts,2016,1470,825013,498.0,33.87755102040816
35-44,Massachusetts,2017,1504,830501,466.0,30.984042553191486
35-44,Massachusetts,2018,1452,840652,517.0,35.60606060606061
35-44,Michigan,2009,2522,1308098,175.0,6.9389373513084855
35-44,Michigan,2010,2452,1277974,139.0,5.66884176182708
35-44,Michigan,2011,2445,1242195,168.0,6.871165644171779
35-44,Michigan,2012,2289,1221551,126.0,5.5045871559633035
35-44,Michigan,2013,2353,1202521,182.0,7.734806629834254
35-44,Michigan,2014,2381,1189201,228.0,9.575808483830324
35-44,Michigan,2015,2445,1175461,285.0,11.65644171779141
35-44,Michigan,2016,2528,1157262,407.0,16.099683544303797
35-44,Michigan,2017,2511,1155834,455.0,18.12027080844285
35-44,Michigan,2018,2666,1163189,472.0,17.704426106526633
35-44,Minnesota,2009,910,692200,74.0,8.131868131868131
35-44,Minnesota,2010,821,681094,50.0,6.090133982947625
35-44,Minnesota,2011,809,670486,61.0,7.5401730531520395
35-44,Minnesota,2012,855,667219,49.0,5.730994152046784
35-44,Minnesota,2013,864,668291,56.0,6.481481481481481
35-44,Minnesota,2014,824,669946,81.0,9.83009708737864
35-44,Minnesota,2015,878,673698,73.0,8.314350797266515
35-44,Minnesota,2016,930,676706,87.0,9.35483870967742
35-44,Minnesota,2017,941,694463,84.0,8.926673751328375
35-44,Minnesota,2018,917,710265,64.0,6.9792802617230105
35-44,Mississippi,2011,1073,369936,28.0,2.60950605778192
35-44,Mississippi,2014,1035,368864,19.0,1.8357487922705313
35-44,Mississippi,2015,1082,367843,35.0,3.234750462107209
35-44,Mississippi,2016,1120,365535,40.0,3.571428571428571
35-44,Mississippi,2017,1075,364095,44.0,4.093023255813953
35-44,Mississippi,2018,1093,364998,43.0,3.9341262580054894
35-44,Missouri,2009,1565,759772,108.0,6.900958466453674
35-44,Missouri,2010,1556,748616,137.0,8.804627249357326
35-44,Missouri,2011,1511,735499,140.0,9.265387160820648
35-44,Missouri,2012,1518,730782,131.0,8.62977602108037
35-44,Missouri,2013,1560,731076,158.0,10.128205128205128
35-44,Missouri,2014,1524,731526,155.0,10.170603674540683
35-44,Missouri,2015,1574,732675,151.0,9.593392630241423
35-44,Missouri,2016,1737,731038,227.0,13.068508923431201
35-44,Missouri,2017,1775,735574,256.0,14.422535211267606
35-44,Missouri,2018,1872,744539,300.0,16.025641025641026
35-44,Montana,2009,250,113930,21.0,8.4
35-44,Montana,2010,229,112945,18.0,7.860262008733625
35-44,Montana,2013,253,114744,16.0,6.324110671936759
35-44,Montana,2015,266,117327,13.0,4.887218045112782
35-44,Montana,2018,247,126396,16.0,6.477732793522267
35-44,Nebraska,2009,320,221821,16.0,5.0
35-44,Nebraska,2010,294,220838,21.0,7.142857142857142
35-44,Nebraska,2012,313,220649,13.0,4.15335463258786
35-44,Nebraska,2014,360,225333,16.0,4.444444444444445
35-44,Nebraska,2016,347,230528,10.0,2.881844380403458
35-44,Nebraska,2018,398,239311,15.0,3.7688442211055273
35-44,Nevada,2009,747,386059,96.0,12.851405622489958
35-44,Nevada,2010,716,383043,95.0,13.268156424581006
35-44,Nevada,2011,725,378299,87.0,12.0
35-44,Nevada,2012,697,379588,82.0,11.76470588235294
35-44,Nevada,2013,681,379312,64.0,9.397944199706314
35-44,Nevada,2014,730,382743,64.0,8.767123287671232
35-44,Nevada,2015,750,385541,75.0,10.0
35-44,Nevada,2016,770,387758,71.0,9.220779220779221
35-44,Nevada,2017,767,397068,74.0,9.647979139504564
35-44,Nevada,2018,835,403153,64.0,7.664670658682635
35-44,New Hampshire,2009,245,184831,28.0,11.428571428571429
35-44,New Hampshire,2011,229,172475,34.0,14.847161572052403
35-44,New Hampshire,2012,219,167335,34.0,15.52511415525114
35-44,New Hampshire,2013,195,162156,33.0,16.923076923076923
35-44,New Hampshire,2014,251,158491,62.0,24.701195219123505
35-44,New Hampshire,2015,322,154977,99.0,30.745341614906835
35-44,New Hampshire,2016,350,152181,107.0,30.571428571428573
35-44,New Hampshire,2017,278,152032,95.0,34.172661870503596
35-44,New Hampshire,2018,323,154674,109.0,33.746130030959755
35-44,New Jersey,2010,1698,1238297,94.0,5.535924617196701
35-44,New Jersey,2011,1662,1211530,98.0,5.896510228640193
35-44,New Jersey,2012,1648,1198542,142.0,8.616504854368932
35-44,New Jersey,2013,1675,1181223,133.0,7.940298507462687
35-44,New Jersey,2014,1588,1173603,156.0,9.82367758186398
35-44,New Jersey,2015,1663,1163962,178.0,10.703547805171377
35-44,New Jersey,2016,1784,1146197,292.0,16.367713004484305
35-44,New Jersey,2017,1938,1153694,419.0,21.620227038183696
35-44,New Jersey,2018,2021,1139300,641.0,31.716971796140527
35-44,New Mexico,2009,673,249557,50.0,7.429420505200595
35-44,New Mexico,2010,612,248523,38.0,6.209150326797386
35-44,New Mexico,2011,639,246754,51.0,7.981220657276995
35-44,New Mexico,2012,635,245215,84.0,13.228346456692913
35-44,New Mexico,2013,623,244134,76.0,12.199036918138042
35-44,New Mexico,2014,680,243181,98.0,14.411764705882351
35-44,New Mexico,2015,733,243532,84.0,11.459754433833561
35-44,New Mexico,2016,727,242692,77.0,10.591471801925723
35-44,New Mexico,2017,721,245955,76.0,10.540915395284326
35-44,New Mexico,2018,772,250784,76.0,9.844559585492227
35-44,New York,2009,3870,2654219,253.0,6.537467700258398
35-44,New York,2010,3573,2610017,244.0,6.8289952420934785
35-44,New York,2011,3523,2560765,278.0,7.891001986942945
35-44,New York,2012,3360,2539594,307.0,9.136904761904761
35-44,New York,2013,3374,2519967,312.0,9.247184350918792
35-44,New York,2014,3349,2507973,357.0,10.65989847715736
35-44,New York,2015,3392,2495739,447.0,13.17806603773585
35-44,New York,2016,3700,2462561,622.0,16.81081081081081
35-44,New York,2017,3648,2465837,702.0,19.24342105263158
35-44,New York,2018,3634,2431864,636.0,17.501375894331314
35-44,North Carolina,2009,2581,1336480,227.0,8.795040681906238
35-44,North Carolina,2010,2411,1327151,180.0,7.465781833264205
35-44,North Carolina,2011,2304,1316460,194.0,8.42013888888889
35-44,North Carolina,2012,2417,1312404,198.0,8.191973520893669
35-44,North Carolina,2013,2410,1308964,221.0,9.1701244813278
35-44,North Carolina,2014,2458,1302758,252.0,10.252237591537835
35-44,North Carolina,2015,2509,1295812,278.0,11.080111598246313
35-44,North Carolina,2016,2664,1290237,375.0,14.076576576576578
35-44,North Carolina,2017,2827,1290678,479.0,16.94375663247259
35-44,North Carolina,2018,2785,1295905,466.0,16.732495511669658
35-44,North Dakota,2014,143,82076,10.0,6.993006993006993
35-44,North Dakota,2016,174,86414,13.0,7.471264367816093
35-44,North Dakota,2018,184,90402,14.0,7.608695652173914
35-44,Ohio,2009,3010,1506297,161.0,5.348837209302325
35-44,Ohio,2010,2808,1479831,275.0,9.793447293447294
35-44,Ohio,2011,2865,1447885,288.0,10.052356020942408
35-44,Ohio,2012,2879,1428101,339.0,11.77492184786384
35-44,Ohio,2013,2898,1416905,372.0,12.836438923395447
35-44,Ohio,2014,3020,1407057,534.0,17.682119205298015
35-44,Ohio,2015,3185,1397157,711.0,22.323390894819468
35-44,Ohio,2016,3523,1380120,915.0,25.972182798751064
35-44,Ohio,2017,3885,1381218,1136.0,29.24066924066924
35-44,Ohio,2018,3573,1391192,915.0,25.608732157850543
35-44,Oklahoma,2009,1186,461158,122.0,10.286677908937605
35-44,Oklahoma,2010,1149,460937,122.0,10.61792863359443
35-44,Oklahoma,2011,1130,459654,95.0,8.4070796460177
35-44,Oklahoma,2012,1168,462737,107.0,9.16095890410959
35-44,Oklahoma,2013,1231,467793,100.0,8.123476848090982
35-44,Oklahoma,2014,1237,471644,95.0,7.679870654810024
35-44,Oklahoma,2015,1255,476292,93.0,7.410358565737052
35-44,Oklahoma,2016,1332,478784,106.0,7.957957957957958
35-44,Oklahoma,2017,1243,483208,93.0,7.48189863234111
35-44,Oklahoma,2018,1230,490388,58.0,4.715447154471545
35-44,Oregon,2009,805,500286,84.0,10.434782608695652
35-44,Oregon,2010,756,499525,69.0,9.126984126984127
35-44,Oregon,2011,805,500775,98.0,12.173913043478262
35-44,Oregon,2012,750,505748,76.0,10.133333333333333
35-44,Oregon,2013,750,511750,72.0,9.6
35-44,Oregon,2014,809,516534,62.0,7.663782447466007
35-44,Oregon,2015,839,524109,66.0,7.866507747318235
35-44,Oregon,2016,776,531899,66.0,8.505154639175258
35-44,Oregon,2017,858,547174,71.0,8.275058275058274
35-44,Oregon,2018,813,559767,90.0,11.07011070110701
35-44,Pennsylvania,2009,2979,1647361,146.0,4.900973481033904
35-44,Pennsylvania,2010,2825,1615669,138.0,4.88495575221239
35-44,Pennsylvania,2011,2870,1576123,157.0,5.470383275261324
35-44,Pennsylvania,2012,2803,1549892,172.0,6.136282554405994
35-44,Pennsylvania,2013,2836,1529401,212.0,7.475317348377997
35-44,Pennsylvania,2014,2773,1512781,245.0,8.835196538045437
35-44,Pennsylvania,2015,2869,1499308,301.0,10.491460439177413
35-44,Pennsylvania,2016,3286,1481167,511.0,15.550821667681072
35-44,Pennsylvania,2017,3470,1485441,636.0,18.328530259365994
35-44,Pennsylvania,2018,3285,1498545,749.0,22.800608828006087
35-44,Rhode Island,2009,220,140223,29.0,13.18181818181818
35-44,Rhode Island,2012,195,128947,30.0,15.384615384615385
35-44,Rhode Island,2013,194,126471,39.0,20.103092783505154
35-44,Rhode Island,2014,194,125259,51.0,26.288659793814436
35-44,Rhode Island,2015,193,124128,46.0,23.83419689119171
35-44,Rhode Island,2016,227,122946,55.0,24.229074889867842
35-44,Rhode Island,2017,236,123492,70.0,29.66101694915254
35-44,Rhode Island,2018,220,124186,78.0,35.45454545454545
35-44,South Carolina,2009,1354,608228,52.0,3.8404726735598227
35-44,South Carolina,2010,1381,601292,56.0,4.055032585083273
35-44,South Carolina,2011,1364,593290,58.0,4.252199413489736
35-44,South Carolina,2012,1301,592894,55.0,4.227517294388932
35-44,South Carolina,2013,1370,594770,63.0,4.598540145985401
35-44,South Carolina,2014,1356,595609,118.0,8.702064896755163
35-44,South Carolina,2015,1470,597298,118.0,8.027210884353742
35-44,South Carolina,2016,1513,599410,153.0,10.112359550561797
35-44,South Carolina,2017,1552,604153,174.0,11.211340206185568
35-44,South Carolina,2018,1590,611397,208.0,13.081761006289309
35-44,South Dakota,2010,162,93112,12.0,7.4074074074074066
35-44,South Dakota,2011,164,92899,10.0,6.097560975609756
35-44,Tennessee,2009,2076,862870,142.0,6.840077071290944
35-44,Tennessee,2010,2062,854130,149.0,7.225994180407372
35-44,Tennessee,2011,2058,843941,171.0,8.309037900874635
35-44,Tennessee,2012,2010,841915,195.0,9.701492537313433
35-44,Tennessee,2013,2033,841476,198.0,9.739301524840139
35-44,Tennessee,2014,2132,840148,214.0,10.037523452157599
35-44,Tennessee,2015,2128,837242,260.0,12.218045112781954
35-44,Tennessee,2016,2185,831284,279.0,12.76887871853547
35-44,Tennessee,2017,2335,834564,307.0,13.147751605995717
35-44,Tennessee,2018,2288,840267,330.0,14.423076923076922
35-44,Texas,2009,6025,3441890,254.0,4.215767634854772
35-44,Texas,2010,5782,3458382,223.0,3.8567969560705637
35-44,Texas,2011,5722,3492402,229.0,4.00209716882209
35-44,Texas,2012,5723,3535724,233.0,4.071291280796785
35-44,Texas,2013,5892,3574508,210.0,3.5641547861507124
35-44,Texas,2014,6099,3634885,240.0,3.9350713231677323
35-44,Texas,2015,6177,3694015,235.0,3.804435810263882
35-44,Texas,2016,6292,3726287,259.0,4.116338207247298
35-44,Texas,2017,6573,3804749,301.0,4.579339723109691
35-44,Texas,2018,6649,3881772,300.0,4.5119566852158215
35-44,Utah,2009,549,325022,94.0,17.122040072859747
35-44,Utah,2010,562,332475,73.0,12.98932384341637
35-44,Utah,2011,535,343550,88.0,16.448598130841123
35-44,Utah,2012,588,356699,89.0,15.136054421768709
35-44,Utah,2013,567,372699,91.0,16.049382716049383
35-44,Utah,2014,657,386350,117.0,17.80821917808219
35-44,Utah,2015,668,399342,112.0,16.766467065868262
35-44,Utah,2016,708,410933,130.0,18.361581920903955
35-44,Utah,2017,717,422547,109.0,15.202231520223153
35-44,Utah,2018,758,434614,100.0,13.192612137203167
35-44,Vermont,2011,130,75855,16.0,12.307692307692308
35-44,Vermont,2017,138,69651,28.0,20.28985507246377
35-44,Vermont,2018,148,70601,33.0,22.2972972972973
35-44,Virginia,2009,1781,1119284,130.0,7.2992700729927
35-44,Virginia,2010,1727,1108928,100.0,5.790387955993052
35-44,Virginia,2011,1637,1093634,152.0,9.285277947464875
35-44,Virginia,2012,1675,1092060,142.0,8.477611940298507
35-44,Virginia,2013,1584,1089286,143.0,9.027777777777777
35-44,Virginia,2014,1699,1088765,193.0,11.359623307828134
35-44,Virginia,2015,1731,1089472,213.0,12.305025996533796
35-44,Virginia,2016,1828,1085925,273.0,14.934354485776804
35-44,Virginia,2017,1862,1093732,308.0,16.541353383458645
35-44,Virginia,2018,1889,1104883,325.0,17.204870301746954
35-44,Washington,2009,1328,912444,161.0,12.123493975903614
35-44,Washington,2010,1294,908305,118.0,9.119010819165378
35-44,Washington,2011,1285,906719,158.0,12.295719844357976
35-44,Washington,2012,1220,911009,126.0,10.327868852459018
35-44,Washington,2013,1240,913483,137.0,11.048387096774194
35-44,Washington,2014,1248,918559,126.0,10.096153846153847
35-44,Washington,2015,1314,927922,122.0,9.28462709284627
35-44,Washington,2016,1337,941493,143.0,10.69558713537771
35-44,Washington,2017,1443,973049,128.0,8.87040887040887
35-44,Washington,2018,1490,1002869,147.0,9.865771812080537
35-44,West Virginia,2009,679,239124,43.0,6.332842415316642
35-44,West Virginia,2010,660,237494,131.0,19.848484848484848
35-44,West Virginia,2011,748,234090,163.0,21.79144385026738
35-44,West Virginia,2012,695,232341,153.0,22.014388489208635
35-44,West Virginia,2013,664,231626,125.0,18.82530120481928
35-44,West Virginia,2014,711,229785,147.0,20.675105485232066
35-44,West Virginia,2015,712,227481,178.0,25.0
35-44,West Virginia,2016,810,222833,218.0,26.913580246913583
35-44,West Virginia,2017,836,218844,240.0,28.708133971291865
35-44,West Virginia,2018,771,216760,194.0,25.1621271076524
35-44,Wisconsin,2009,1131,739085,78.0,6.896551724137931
35-44,Wisconsin,2010,1068,725666,93.0,8.707865168539326
35-44,Wisconsin,2011,1029,708933,90.0,8.746355685131196
35-44,Wisconsin,2012,1070,699094,107.0,10.0
35-44,Wisconsin,2013,1082,694378,126.0,11.645101663585953
35-44,Wisconsin,2014,1059,690846,131.0,12.370160528800756
35-44,Wisconsin,2015,1082,689998,136.0,12.56931608133087
35-44,Wisconsin,2016,1143,686760,212.0,18.547681539807524
35-44,Wisconsin,2017,1181,694136,223.0,18.882303132938187
35-44,Wisconsin,2018,1167,704716,199.0,17.052270779777206
35-44,Wyoming,2010,131,66966,13.0,9.923664122137405
35-44,Wyoming,2011,145,66673,10.0,6.896551724137931
35-44,Wyoming,2013,129,69228,13.0,10.077519379844961
35-44,Wyoming,2015,171,70799,11.0,6.432748538011696
35-44,Wyoming,2016,167,71334,13.0,7.784431137724551
35-44,Wyoming,2017,153,71619,12.0,7.8431372549019605
45-54,Alabama,2009,4079,692734,52.0,1.274822260357931
45-54,Alabama,2010,4040,693854,44.0,1.089108910891089
45-54,Alabama,2011,4043,685148,56.0,1.3851100667820926
45-54,Alabama,2012,3963,673464,42.0,1.0598031794095382
45-54,Alabama,2013,4018,664435,34.0,0.8461921353907417
45-54,Alabama,2014,3780,656585,66.0,1.746031746031746
45-54,Alabama,2015,3975,649442,72.0,1.8113207547169812
45-54,Alabama,2016,3870,644018,58.0,1.4987080103359174
45-54,Alabama,2017,3624,636632,96.0,2.6490066225165565
45-54,Alabama,2018,3596,627458,72.0,2.0022246941045605
45-54,Alaska,2009,487,112318,29.0,5.95482546201232
45-54,Alaska,2010,466,111026,20.0,4.291845493562231
45-54,Alaska,2012,455,106266,17.0,3.7362637362637363
45-54,Alaska,2014,448,97583,10.0,2.232142857142857
45-54,Alaska,2015,433,94440,15.0,3.4642032332563506
45-54,Alaska,2016,399,94167,17.0,4.260651629072681
45-54,Alaska,2018,401,88117,15.0,3.7406483790523692
45-54,Arizona,2009,3503,836017,191.0,5.452469312018271
45-54,Arizona,2010,3479,842546,168.0,4.82897384305835
45-54,Arizona,2011,3463,842402,138.0,3.984984117816922
45-54,Arizona,2012,3438,839039,140.0,4.072134962187318
45-54,Arizona,2013,3477,836217,132.0,3.7963761863675582
45-54,Arizona,2014,3424,839503,122.0,3.5630841121495322
45-54,Arizona,2015,3490,843768,147.0,4.212034383954155
45-54,Arizona,2016,3640,846897,145.0,3.983516483516483
45-54,Arizona,2017,3464,847764,176.0,5.080831408775981
45-54,Arizona,2018,3480,850790,179.0,5.14367816091954
45-54,Arkansas,2009,2405,405489,61.0,2.5363825363825363
45-54,Arkansas,2010,2365,407266,35.0,1.4799154334038054
45-54,Arkansas,2011,2335,403512,41.0,1.7558886509635976
45-54,Arkansas,2012,2262,396935,38.0,1.6799292661361624
45-54,Arkansas,2013,2194,391101,34.0,1.5496809480401095
45-54,Arkansas,2014,2278,385750,51.0,2.2388059701492535
45-54,Arkansas,2015,2242,382362,52.0,2.31935771632471
45-54,Arkansas,2016,2152,378897,40.0,1.858736059479554
45-54,Arkansas,2017,2197,374651,39.0,1.7751479289940828
45-54,Arkansas,2018,2059,368667,48.0,2.331228751821272
45-54,California,2009,18530,5220443,657.0,3.545601726929304
45-54,California,2010,17140,5252371,573.0,3.343057176196033
45-54,California,2011,17494,5250438,580.0,3.315422430547616
45-54,California,2012,17217,5231936,471.0,2.7356682348841264
45-54,California,2013,16822,5212165,502.0,2.9841873736773272
45-54,California,2014,16665,5243544,504.0,3.0243024302430244
45-54,California,2015,16582,5246813,447.0,2.6956941261608973
45-54,California,2016,16370,5195297,389.0,2.3762981062919977
45-54,California,2017,15822,5162688,402.0,2.540766021994691
45-54,California,2018,15465,5071974,456.0,2.9485935984481086
45-54,Colorado,2009,2653,742434,106.0,3.995476818695816
45-54,Colorado,2010,2448,742698,90.0,3.6764705882352944
45-54,Colorado,2011,2575,734382,98.0,3.8058252427184467
45-54,Colorado,2012,2435,725419,97.0,3.9835728952772076
45-54,Colorado,2013,2446,717115,100.0,4.088307440719542
45-54,Colorado,2014,2395,714315,106.0,4.4258872651356995
45-54,Colorado,2015,2375,714364,94.0,3.9578947368421056
45-54,Colorado,2016,2441,717723,103.0,4.219582138467841
45-54,Colorado,2017,2378,715133,93.0,3.9108494533221196
45-54,Colorado,2018,2309,710171,96.0,4.1576440017323515
45-54,Connecticut,2009,1793,572740,54.0,3.011712214166202
45-54,Connecticut,2010,1770,575597,76.0,4.293785310734463
45-54,Connecticut,2011,1768,572499,51.0,2.8846153846153846
45-54,Connecticut,2012,1834,566537,52.0,2.8353326063249726
45-54,Connecticut,2013,1746,556378,114.0,6.529209621993128
45-54,Connecticut,2014,1724,547253,147.0,8.526682134570766
45-54,Connecticut,2015,1692,537967,176.0,10.401891252955082
45-54,Connecticut,2016,1652,524150,218.0,13.196125907990314
45-54,Connecticut,2017,1602,512317,210.0,13.108614232209737
45-54,Connecticut,2018,1624,494951,230.0,14.16256157635468
45-54,Delaware,2009,636,132682,21.0,3.30188679245283
45-54,Delaware,2011,606,133296,33.0,5.445544554455446
45-54,Delaware,2012,622,132413,23.0,3.697749196141479
45-54,Delaware,2015,547,128808,33.0,6.032906764168191
45-54,Delaware,2016,537,127686,37.0,6.890130353817504
45-54,Delaware,2017,567,125533,59.0,10.405643738977071
45-54,Delaware,2018,555,122491,69.0,12.432432432432433
45-54,District of Columbia,2010,497,75703,14.0,2.8169014084507045
45-54,District of Columbia,2011,451,75830,19.0,4.212860310421286
45-54,District of Columbia,2012,428,75690,18.0,4.205607476635514
45-54,District of Columbia,2013,414,76199,15.0,3.6231884057971016
45-54,District of Columbia,2014,433,76624,27.0,6.235565819861432
45-54,District of Columbia,2015,406,77493,35.0,8.620689655172415
45-54,District of Columbia,2018,399,75453,44.0,11.027568922305765
45-54,Florida,2009,12329,2715193,480.0,3.893259793981669
45-54,Florida,2010,12001,2741493,452.0,3.7663528039330054
45-54,Florida,2011,12095,2749413,460.0,3.803224472922696
45-54,Florida,2012,11748,2746309,397.0,3.3792986040177055
45-54,Florida,2013,11431,2732326,361.0,3.158078908232001
45-54,Florida,2014,11315,2737087,332.0,2.9341581970835175
45-54,Florida,2015,11415,2748503,384.0,3.3639947437582127
45-54,Florida,2016,11805,2756310,541.0,4.58280389665396
45-54,Florida,2017,11503,2767835,653.0,5.676779970442493
45-54,Florida,2018,11015,2746372,653.0,5.928279618701771
45-54,Georgia,2009,6582,1374167,147.0,2.2333637192342755
45-54,Georgia,2010,6502,1391252,148.0,2.2762227007074745
45-54,Georgia,2011,6462,1395170,148.0,2.2903125967192817
45-54,Georgia,2012,6331,1394548,146.0,2.306112778392039
45-54,Georgia,2013,6426,1396297,139.0,2.1630874572051044
